step,value,metric,run_id,algorithm,observation_mode,reward_mode
7879,-5.521785736083984,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
8454,-5.624204635620117,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
9049,-5.967717170715332,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
9095,-5.736979007720947,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
10104,-6.616799831390381,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
11100,-7.245999813079834,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
11252,-7.287399768829346,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
11834,-7.7972002029418945,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
12355,-7.883999824523926,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
12570,-7.88670015335083,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
13175,-8.563799858093262,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
13248,-8.55370044708252,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
13364,-8.595600128173828,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
13909,-8.907699584960938,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
14201,-8.808899879455566,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
14916,-8.871000289916992,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
15899,-9.7121000289917,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
16421,-9.885000228881836,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
16922,-9.962900161743164,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
17763,-10.369000434875488,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
17911,-10.229599952697754,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
18426,-10.467599868774414,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
18955,-10.411700248718262,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
19619,-10.074700355529785,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
19768,-9.57229995727539,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
20123,-9.20829963684082,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
20136,-8.95740032196045,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
20489,-8.684000015258789,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
21603,-9.507599830627441,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
21890,-8.588700294494629,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
22444,-8.360799789428711,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
22615,-8.432600021362305,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
22815,-8.19219970703125,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
23326,-8.361700057983398,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
23688,-8.444100379943848,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
24332,-8.03439998626709,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
25769,-8.994199752807617,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
25868,-8.94279956817627,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
25882,-8.553600311279297,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
26405,-8.827799797058105,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
26460,-8.485300064086914,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
26973,-8.097800254821777,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
27815,-8.545299530029297,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
28398,-8.93019962310791,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
29193,-8.807999610900879,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
30749,-9.985600471496582,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
31703,-10.404399871826172,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
32709,-10.844799995422363,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
33598,-11.109800338745117,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
34151,-11.571599960327148,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
34779,-11.710700035095215,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
34952,-11.830699920654297,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
35037,-11.572600364685059,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
35143,-10.78499984741211,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
35254,-10.638799667358398,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
35504,-10.329000473022461,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
35541,-10.2391996383667,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
36141,-10.635199546813965,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
36454,-10.301600456237793,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
36682,-10.216300010681152,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
36740,-9.857600212097168,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
36823,-8.874300003051758,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
37097,-9.064800262451172,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
37121,-9.033300399780273,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
37602,-8.93340015411377,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
37724,-8.992300033569336,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
37975,-8.667900085449219,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
38943,-8.781100273132324,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
39316,-8.518099784851074,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
39641,-8.460599899291992,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
39771,-7.070899963378906,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
40277,-6.516300201416016,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
40344,-5.811999797821045,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
40381,-5.048099994659424,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
40894,-5.045100212097168,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
41127,-4.7480998039245605,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
41252,-4.7179999351501465,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
41803,-5.296199798583984,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
41840,-5.188399791717529,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
42377,-5.6381001472473145,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
42472,-5.6346001625061035,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
42529,-5.703100204467773,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
43047,-5.691699981689453,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
43705,-6.025700092315674,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
43804,-6.013899803161621,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
44189,-6.396299839019775,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
44247,-6.415299892425537,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
45259,-7.223400115966797,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
45440,-7.279300212860107,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
46198,-7.219699859619141,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
46740,-7.536200046539307,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
46753,-7.532599925994873,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
46977,-6.837299823760986,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
47211,-6.7195000648498535,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
47720,-6.990799903869629,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
48245,-7.341800212860107,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
48271,-7.0117998123168945,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
48959,-7.619500160217285,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
48973,-7.661900043487549,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
49525,-7.613699913024902,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
49573,-7.464700222015381,training_reward,dqn_full_grid_safety,dqn,full_grid,safety
35,8.75,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
310,38.75,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
628,52.33333206176758,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
1220,76.25,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
1244,62.20000076293945,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
1336,55.66666793823242,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
1392,49.71428680419922,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
1476,46.125,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
1703,47.30555725097656,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
2299,57.474998474121094,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
2816,64.0,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
2906,60.54166793823242,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
2986,57.42307662963867,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
3135,55.98214340209961,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
3298,54.96666717529297,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
3758,58.71875,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
4083,60.04411697387695,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
4614,64.08333587646484,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
5948,78.2631607055664,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
6839,85.48750305175781,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
7879,93.79762268066406,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
8454,96.06818389892578,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
9049,98.35869598388672,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
9095,94.73958587646484,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
10104,101.04000091552734,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
11100,110.6500015258789,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
11252,109.41999816894531,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
11834,112.05999755859375,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
12355,111.3499984741211,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
12570,113.26000213623047,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
13175,118.38999938964844,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
13248,118.55999755859375,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
13364,118.87999725341797,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
13909,122.05999755859375,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
14201,119.0199966430664,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
14916,121.0,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
15899,129.92999267578125,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
16421,134.35000610351562,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
16922,137.8699951171875,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
17763,144.64999389648438,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
17911,141.52999877929688,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
18426,143.42999267578125,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
18955,143.41000366210938,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
19619,136.7100067138672,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
19768,129.2899932861328,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
20123,122.44000244140625,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
20136,116.81999969482422,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
20489,114.4000015258789,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
21603,125.08000183105469,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
21890,117.86000061035156,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
22444,113.44000244140625,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
22615,113.62999725341797,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
22815,109.80999755859375,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
23326,109.70999908447266,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
23688,111.18000030517578,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
24332,111.56999969482422,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
25769,125.20999908447266,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
25868,125.04000091552734,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
25882,119.7300033569336,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
26405,122.04000091552734,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
26460,115.44000244140625,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
26973,110.73999786376953,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
27815,113.94000244140625,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
28398,114.76000213623047,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
29193,114.30000305175781,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
30749,128.3800048828125,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
31703,132.77000427246094,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
32709,137.5399932861328,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
33598,139.7899932861328,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
34151,143.8300018310547,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
34779,146.55999755859375,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
34952,148.16000366210938,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
35037,145.47999572753906,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
35143,135.39999389648438,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
35254,133.63999938964844,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
35504,130.60000610351562,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
35541,129.25999450683594,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
36141,133.25999450683594,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
36454,131.27999877929688,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
36682,129.94000244140625,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
36740,124.08000183105469,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
36823,110.54000091552734,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
37097,112.29000091552734,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
37121,112.38999938964844,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
37602,111.97000122070312,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
37724,112.63999938964844,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
37975,110.0199966430664,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
38943,111.27999877929688,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
39316,109.18000030517578,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
39641,104.4800033569336,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
39771,90.22000122070312,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
40277,85.73999786376953,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
40344,76.3499984741211,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
40381,67.83000183105469,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
40894,67.43000030517578,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
41127,63.47999954223633,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
41252,63.0,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
41803,67.66000366210938,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
41840,66.97000122070312,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
42377,71.2300033569336,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
42472,69.68000030517578,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
42529,69.87999725341797,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
43047,69.05999755859375,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
43705,72.51000213623047,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
43804,71.22000122070312,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
44189,74.48999786376953,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
44247,74.23999786376953,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
45259,81.62000274658203,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
45440,83.19000244140625,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
46198,85.95999908447266,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
46740,90.16000366210938,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
46753,87.77999877929688,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
46977,80.33999633789062,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
47211,78.94999694824219,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
47720,80.79000091552734,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
48245,84.73999786376953,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
48271,79.94000244140625,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
48959,86.1500015258789,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
48973,85.91999816894531,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
49525,86.30999755859375,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
49573,84.45999908447266,episode_length,dqn_full_grid_safety,dqn,full_grid,safety
35,-1.0,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
310,-1.0,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
628,-1.0,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
1220,-0.9375,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
1244,-0.949999988079071,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
1336,-0.9583333134651184,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
1392,-0.9642857313156128,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
1476,-0.96875,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
1703,-0.9722222089767456,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
2299,-0.949999988079071,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
2816,-0.9318181872367859,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
2905,-0.9375,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
3245,-0.942307710647583,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
3608,-0.9464285969734192,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
4149,-0.949999988079071,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
4772,-0.9375,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
5455,-0.9264705777168274,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
6130,-0.9305555820465088,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
7238,-0.9210526347160339,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
8443,-0.925000011920929,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
9228,-0.9166666865348816,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
9671,-0.9204545617103577,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
10183,-0.9239130616188049,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
10262,-0.9270833134651184,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
10841,-0.9200000166893005,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
12371,-0.8999999761581421,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
12887,-0.8899999856948853,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
13671,-0.8799999952316284,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
14192,-0.8799999952316284,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
14636,-0.8799999952316284,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
15334,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
15387,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
15796,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
15814,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
16502,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
17554,-0.8600000143051147,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
18807,-0.8500000238418579,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
19172,-0.8500000238418579,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
19771,-0.8399999737739563,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
20789,-0.8199999928474426,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
20811,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
21326,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
21857,-0.8199999928474426,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
22386,-0.8199999928474426,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
22736,-0.8199999928474426,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
22935,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
23148,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
23163,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
24616,-0.8100000023841858,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
25383,-0.8100000023841858,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
25690,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
26152,-0.8399999737739563,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
26254,-0.8500000238418579,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
26797,-0.8500000238418579,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
26877,-0.8500000238418579,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
27019,-0.8600000143051147,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
28067,-0.8399999737739563,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
28786,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
28936,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
29562,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
29622,-0.8500000238418579,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
30138,-0.8500000238418579,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
30783,-0.8399999737739563,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
30896,-0.8500000238418579,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
31912,-0.8500000238418579,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
33559,-0.8199999928474426,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
34914,-0.8100000023841858,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
35071,-0.8199999928474426,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
35644,-0.8199999928474426,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
36309,-0.8100000023841858,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
36662,-0.8100000023841858,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
36707,-0.8100000023841858,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
36750,-0.8100000023841858,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
37045,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
37695,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
37863,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
38027,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
39053,-0.8199999928474426,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
39344,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
39513,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
39848,-0.8299999833106995,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
39969,-0.8500000238418579,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
40230,-0.8600000143051147,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
40250,-0.8600000143051147,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
40768,-0.8600000143051147,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
40807,-0.8600000143051147,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
40960,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
42960,-0.8399999737739563,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
43195,-0.8399999737739563,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
44204,-0.8399999737739563,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
44410,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
45054,-0.8799999952316284,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
45153,-0.8799999952316284,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
45378,-0.8899999856948853,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
45997,-0.8899999856948853,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
46536,-0.8799999952316284,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
46922,-0.8799999952316284,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
47484,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
48090,-0.8600000143051147,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
48204,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
48275,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
48511,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
48898,-0.8799999952316284,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
49538,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
49574,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
49604,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
49634,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
49737,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
49963,-0.8700000047683716,training_reward,dqn_full_grid_sparse,dqn,full_grid,sparse
35,8.75,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
310,38.75,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
628,52.33333206176758,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
1220,76.25,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
1244,62.20000076293945,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
1336,55.66666793823242,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
